src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,80,6,0.0,0.0,0.0,3.745,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.192,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.093,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,6.07,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,3.481,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,5.042,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,11.382,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.619,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,2.32,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,12.087,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,10.465,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.36,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,5.014,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,11.502,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,6.474,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,14.117,9.189824558879927,-0.0,292.0,584,ddos
