src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,5001,6,76402.5,3449768393.0,46384.65278374268,55.906,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,67495.5,4454733.0,66.00067590243536,55.898,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,80223.5,3532474851.0,45564.57720004593,50.586,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,78254.5,5164797.0,66.00057988634228,50.585,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,531.0,802872.0,1512.0,44.113,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,64.045,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,64.044,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,49601.5,2845741503.0,46659.757487863695,57.935,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,11009.0,726798.0,66.0008067369189,57.927,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,85516.0,3825214984.0,45525.37543024918,52.615,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,79311.0,5234562.0,66.00057356111179,52.614,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,465.5,703836.0,1512.0,46.142,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,66.058,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,66.057,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,58955.5,3385249455.0,46970.73877846239,59.948,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,13062.5,862245.0,66.00087896946769,59.94,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,102837.0,4543880566.0,45453.645176602855,54.628,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,99589.5,6572931.0,66.00055383697362,54.627,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,462.5,699300.0,1512.0,48.155,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,68.061,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,68.06,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,58153.0,2684981850.0,46948.57278575505,61.951,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,49482.5,3265905.0,66.00088951740166,61.943,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,69741.0,3101803358.0,45419.40144178732,56.631,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,66085.0,4361634.0,66.00054661731832,56.63,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,318.0,480816.0,1512.0,50.158,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,70.064,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,70.063,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,105105.5,4675857231.0,46831.15731602317,63.954,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,99518.5,6568263.0,66.00086156552584,63.946,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,103209.0,4581232142.0,45368.56658692299,58.634,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,98409.0,6495060.0,66.00055323879278,58.633,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,476.5,720468.0,1512.0,52.161,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,72.078,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,72.077,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,110558.0,4884946148.0,46704.69368414274,65.968,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,107002.5,7062189.0,66.00082307105423,65.96,1.5566567074628228,1.8423709931771088,0.0,3,normal
